,mass_in[kt/month],total_mass_coast[kt],total_mass_surf[kt],total_mass_deep[kt],mass_removed_coast[kt/month],mass_removed_sinking[kt/month],mass_removed_frag[kt/month],mass_tot_l=1638.4mm[kt],mass_tot_l=819.2mm[kt],mass_tot_l=409.6mm[kt],mass_tot_l=204.8mm[kt],mass_tot_l=102.4mm[kt],mass_tot_l=51.2mm[kt],mass_tot_l=25.6mm[kt],mass_tot_l=12.8mm[kt],mass_tot_l=6.4mm[kt],mass_tot_l=3.2mm[kt],mass_tot_l=1.6mm[kt],mass_tot_l=0.8mm[kt],mass_tot_l=0.4mm[kt],mass_tot_l=0.2mm[kt],mass_tot_l=0.1mm[kt]
2004-05-01,21.915637897065263,39.69921,844.66595,547.68835,0.12768898700773482,9.342501638616127,3.0211961,26.964468,182.83044,456.06006,436.83884,180.73886,57.676403,31.903202,21.850157,14.766212,9.009324,5.33689,3.407408,2.2564397,1.4435246,0.93877524
2004-06-01,21.259023081095215,39.23419,844.1833,555.475,0.12841732575051346,9.305930290253936,3.0389254,27.091557,183.69423,458.2129,438.91074,181.60643,57.961037,32.063427,21.959543,14.84176,9.056481,5.365511,3.4258368,2.2686665,1.4517207,0.9442821
2004-07-01,21.87677599919819,39.509228,844.93036,562.12286,0.12691320246556942,9.327774325202897,3.0033004,27.238682,184.6901,460.6881,441.2655,182.56241,58.2507,32.22139,22.066715,14.9123,9.100293,5.3918996,3.4419065,2.2788754,1.4586918,0.9490488
2004-08-01,22.57371112791651,40.2663,846.1246,568.61743,0.12780207486434278,9.308166386870655,3.0245845,27.402931,185.80234,463.46045,443.89502,183.6064,58.54715,32.374405,22.17136,14.982439,9.140852,5.414947,3.4566152,2.2886043,1.4652116,0.95349187
2004-09-01,22.64994362156951,40.625164,852.00476,570.3555,0.13024993743040134,9.355707210058554,3.0828426,27.559227,186.86299,466.09598,446.3844,184.59369,58.829178,32.516033,22.261576,15.039496,9.17197,5.4318037,3.468904,2.2984588,1.4716332,0.9577744
2004-10-01,22.347129579241145,41.193985,861.7324,568.2296,0.13141232483483986,9.287736682839883,3.1098745,27.713661,187.91058,468.71027,448.8858,185.6237,59.15794,32.698124,22.382463,15.118456,9.216664,5.4564095,3.4861047,2.3108683,1.4796098,0.9629604
2004-11-01,21.500260491450405,41.045273,873.09656,564.3862,0.13325111095000988,9.036880986792143,3.1537614,27.848335,188.82191,470.98666,451.0942,186.57407,59.49442,32.893925,22.517054,15.209376,9.270188,5.4874477,3.5061462,2.3238375,1.4880242,0.96852845
2004-12-01,20.192035137830555,40.59875,880.46533,563.354,0.1327736753350431,8.894914564895231,3.1413445,27.94994,189.51537,472.73047,452.8091,187.35014,59.797993,33.08256,22.651106,15.302371,9.326387,5.520554,3.5273473,2.3381717,1.4972104,0.9745251
2005-01-01,20.312431774923873,40.21221,877.1946,572.8949,0.13133059054706886,8.945119488068146,3.1067934,28.054884,190.2262,474.51437,454.5454,188.10658,60.075657,33.252243,22.775581,15.39234,9.380021,5.551594,3.546986,2.351281,1.5053656,0.97972965
2005-02-01,19.84234452165496,40.292313,871.1767,584.4782,0.13008193225876685,9.425462341340118,3.0767195,28.154886,190.9067,476.21237,456.21265,188.84381,60.35004,33.41978,22.893831,15.473319,9.426821,5.5778694,3.5645583,2.3641267,1.5131047,0.98441255
2005-03-01,21.56589500855438,40.414135,874.1484,587.96515,0.13034178457635626,9.744435005843659,3.0826383,28.278902,191.74753,478.31265,458.2243,189.67122,60.61229,33.565895,22.994238,15.541865,9.467577,5.601439,3.5807202,2.3756535,1.5200043,0.98867834
2005-04-01,22.502271542012387,41.243862,884.3948,584.70026,0.13073430317958082,9.915264586044815,3.0923996,28.428535,192.76166,480.83417,460.6242,190.6508,60.90803,33.72459,23.101603,15.614326,9.511,5.626647,3.597001,2.3867114,1.5271474,0.99336773
2005-05-01,22.868532285863704,41.47777,896.38635,580.19867,0.1334155015373852,9.7629711386031,3.156704,28.576193,193.76102,483.3233,463.0023,191.62183,61.20663,33.88617,23.208258,15.68457,9.554982,5.653601,3.6149004,2.398915,1.5352942,0.9988666
2005-06-01,22.18336778419989,40.99196,895.7874,588.3988,0.1341704979896111,9.724190137558102,3.1750839,28.708603,194.65811,485.56342,465.15854,192.52681,61.502605,34.05325,23.321936,15.763238,9.6041155,5.6833644,3.6340952,2.411691,1.5438368,1.0045967
2005-07-01,22.82798066832754,41.277973,896.3883,595.49567,0.13259909710323664,9.746595293991893,3.1378658,28.861399,195.69408,488.1423,467.61423,193.5202,61.804787,34.21765,23.433945,15.836715,9.649685,5.7109947,3.6508188,2.4222856,1.5510968,1.0095809
2005-08-01,23.555218614451018,42.06748,897.4818,602.4063,0.13352346007569926,9.726249387059218,3.1599994,29.032534,196.85611,491.0335,470.34433,194.60524,62.113968,34.376995,23.542904,15.909765,9.69199,5.7348676,3.6661646,2.4324331,1.5578696,1.0141963
2005-09-01,23.63476570546082,42.44107,903.63934,604.1799,0.136076189836426,9.776188943007153,3.2207558,29.195389,197.95541,493.75858,472.93988,195.63495,62.407555,34.525112,23.637274,15.969195,9.724296,5.7523327,3.6788743,2.4426517,1.5645664,1.0186598
2005-10-01,23.318785274677783,43.034477,913.9239,601.8071,0.13728627727393908,9.705759972297466,3.2488964,29.355848,199.04565,496.48038,475.54114,196.7089,62.749737,34.714478,23.762949,16.05152,9.770693,5.7778077,3.6967397,2.4555924,1.5728699,1.0240812
2005-11-01,22.435094224159222,42.879696,925.9208,597.63727,0.1392045383720174,9.444118803187683,3.294682,29.496014,199.99323,498.85196,477.83694,197.69604,63.09972,34.918972,23.9028,16.146124,9.826321,5.810034,3.717582,2.469071,1.5816274,1.0298953
2005-12-01,21.069987085733317,42.41443,933.74316,596.40564,0.13870763222911273,9.296206400608833,3.2817547,29.601791,200.71487,500.6626,479.62067,198.50392,63.415977,35.11543,24.042858,16.243145,9.884752,5.8444386,3.7396126,2.4840255,1.5912071,1.0361452
2006-01-01,21.195618582083526,42.011047,930.2072,606.46356,0.13720397723076344,9.348550703931744,3.2457504,29.71068,201.45462,502.51657,481.43085,199.29062,63.70486,35.29204,24.172558,16.33691,9.94059,5.876716,3.760078,2.497698,1.5997143,1.0415609
2006-02-01,20.705091882425265,42.096195,923.68646,618.76935,0.13590091673241386,9.849985224416548,3.214366,29.81466,202.16104,504.2849,483.16028,200.05989,63.990658,35.46667,24.295565,16.421171,9.989489,5.9040775,3.7783518,2.5110893,1.6077713,1.0464414
2006-03-01,22.50358253741339,42.224434,926.7062,622.4671,0.1361771097735731,10.183013969560124,3.2206595,29.943682,203.03667,506.47122,485.2504,200.91953,64.26351,35.61916,24.400158,16.492996,10.031818,5.9285445,3.7951362,2.5230749,1.6149505,1.0508887
2006-04-01,23.48067282735548,43.089794,937.4999,618.93756,0.136590355459745,10.360916890867633,3.230934,30.099308,204.09067,509.09073,487.74835,201.94032,64.57144,35.784424,24.511873,16.568195,10.07694,5.9547477,3.8120818,2.534601,1.6223747,1.0557762
2006-05-01,23.862858629345315,43.33238,950.2089,614.024,0.13938667115919962,10.201382240126811,3.2980003,30.252937,205.13159,511.68246,490.22165,202.949,64.88255,35.952587,24.623121,16.641146,10.122638,5.9828033,3.8307135,2.547312,1.6308578,1.0615002
2006-06-01,23.147903098458162,42.824917,949.48834,622.65643,0.14016965545094368,10.160312422928243,3.317063,30.390516,206.06436,514.0132,492.4687,203.89076,65.19105,36.126793,24.741648,16.723211,10.173846,6.013806,3.8506265,2.5606318,1.6397815,1.0674818
2006-07-01,23.820543822939705,43.122395,949.93756,630.22156,0.13852824528547547,10.18329300386394,3.2781866,30.549644,207.14333,516.6988,495.0127,204.9255,65.506,36.298134,24.858421,16.799955,10.221322,6.0425553,3.868066,2.5716774,1.6473476,1.0726714
2006-08-01,24.57940215636091,43.94572,950.9257,637.5669,0.13948963915454043,10.162164427240455,3.3012078,30.727293,208.35168,519.70654,497.8583,206.05696,65.82749,36.464344,24.971962,16.876091,10.265403,6.0674133,3.884017,2.582228,1.6544167,1.0774702
2006-09-01,24.662407963791587,44.334663,957.3723,639.37805,0.14215172584407962,10.214597018824065,3.3645687,30.896648,209.49849,522.55524,500.55646,207.12907,66.13348,36.61871,25.06998,16.937855,10.298907,6.085511,3.8971992,2.5929093,1.6613708,1.0821285
2006-10-01,24.3326886685102,44.953716,968.2377,636.74786,0.1434115440375143,10.141605529253047,3.3938653,31.063723,210.63387,525.39233,503.26715,208.24486,66.49036,36.81669,25.20124,17.023636,10.346923,6.111882,3.9157639,2.6063392,1.6700215,1.0877795
2006-11-01,23.410574632202856,44.7926,980.89435,632.2391,0.14541269079630964,9.86871670440921,3.4416301,31.209743,211.6188,527.8528,505.655,209.2755,66.85567,37.02908,25.346834,17.122314,10.404869,6.145421,3.9374154,2.6204078,1.6791531,1.0938236
2006-12-01,21.98611248260071,44.3078,989.1902,630.7989,0.14489547250536344,9.714611490494192,3.4281712,31.319658,212.36913,529.7442,507.51575,210.115,67.1855,37.234135,25.492777,17.223215,10.465735,6.1811323,3.9603348,2.6359596,1.6891274,1.1003412
2007-01-01,22.117206450474256,43.886856,985.3807,641.3944,0.14332868939472007,9.769182179649706,3.390653,31.432983,213.13799,531.6671,509.39365,210.9333,67.48691,37.41795,25.627943,17.32091,10.52392,6.2147465,3.9816,2.6502044,1.6979971,1.1059964
2007-02-01,21.60535159500981,43.977257,978.33734,654.4527,0.14196889377003505,10.292626662921702,3.3579006,31.54108,213.8746,533.5066,511.1928,211.73274,67.784386,37.600014,25.756092,17.408869,10.574682,6.2432027,4.000646,2.6641629,1.7064009,1.111072
2007-03-01,23.48204082498328,44.112217,981.40735,658.37036,0.14226213487227368,10.640324542577313,3.3645864,31.67523,214.78566,535.7782,513.3696,212.62791,68.06858,37.759007,25.865297,17.483505,10.618676,6.2686634,4.018129,2.676673,1.7138684,1.1156983
2007-04-01,24.501615110098502,45.01476,992.77155,654.56555,0.14269701816173533,10.825612177151061,3.375396,31.837196,215.88116,538.51013,515.97174,213.68988,68.39028,37.931236,25.981352,17.56186,10.665715,6.295842,4.0357747,2.6886604,1.7216167,1.1208018
2007-05-01,24.900418393537212,45.26644,1006.2278,649.2244,0.14561351028821937,10.658545153869541,3.445346,31.997108,216.96286,541.20636,518.5456,214.74245,68.71371,38.106426,26.097107,17.637941,10.713374,6.325032,4.0551686,2.7018943,1.7304615,1.126763
2007-06-01,24.154376516141564,44.736446,1005.38074,658.3072,0.14642584928611202,10.615102513785013,3.4651244,32.14029,217.935,543.6299,520.88245,215.7209,69.03564,38.287964,26.220423,17.723057,10.766548,6.357359,4.0759697,2.715779,1.7397575,1.1330001
2007-07-01,24.856263734612746,45.04588,1005.6714,666.36194,0.14471155069440303,10.638675435689487,3.424522,32.305733,219.05743,546.4256,523.53766,216.80125,69.36294,38.466667,26.342373,17.8032,10.816082,6.3872757,4.0941787,2.7272758,1.7476248,1.1384088
2007-08-01,25.64811731331071,45.904488,1006.549,674.1624,0.14571158446755392,10.616719172659753,3.4484687,32.491673,220.31628,549.55585,526.4996,217.97768,69.69824,38.640194,26.460892,17.882504,10.8619375,6.4131584,4.110772,2.738306,1.7549915,1.1434281
2007-09-01,25.73473222253936,46.309444,1013.2971,676.0127,0.14848772764558776,10.671744321609095,3.5145462,32.667797,221.5094,552.5271,529.3133,219.09293,70.016884,38.80038,26.56301,17.947004,10.896732,6.4319263,4.1244774,2.7493768,1.7622546,1.1482654
2007-10-01,25.39067669539341,46.955235,1024.7694,673.1152,0.14979940818499585,10.59608040644794,3.545048,32.841858,222.69106,555.47546,532.1374,220.25597,70.38916,39.007004,26.699528,18.036242,10.94672,6.4592996,4.143711,2.7634215,1.7712566,1.1541597
2007-11-01,24.428469037574494,46.787518,1038.1139,668.25256,0.15188700738028213,10.311459575337397,3.5948787,32.99362,223.71855,558.04193,534.6252,221.3291,70.77026,39.22839,26.851477,18.139008,11.006914,6.494059,4.166207,2.778011,1.7807847,1.1604539
2007-12-01,22.94207111426652,46.28235,1046.904,666.59607,0.15134859509975057,10.150902266570014,3.580864,33.108273,224.49812,560.0059,536.55743,222.20297,71.112755,39.442192,27.0036,18.244057,11.070331,6.531238,4.1901064,2.7942622,1.7911671,1.1672485
2008-01-01,23.07886506253666,45.843086,1042.8109,677.74976,0.14971599676532826,10.207790607169088,3.5417671,33.22588,225.29842,562.0041,538.509,223.05693,71.426605,39.633286,27.144436,18.345968,11.130902,6.5662932,4.212246,2.809083,1.8004088,1.1731293
2008-02-01,22.544754700664313,45.938972,1035.2252,691.5913,0.14829702540683168,10.754203150228795,3.507589,33.33841,226.06404,563.92035,540.3826,223.88757,71.73707,39.823193,27.27807,18.43786,11.183773,6.5958695,4.232046,2.82365,1.8091614,1.1784409
2008-03-01,24.503042588416264,46.080933,1038.3483,695.73865,0.14860805083824777,11.117209349658722,3.5146825,33.478027,227.00969,566.28326,542.6466,224.81886,72.033066,39.989136,27.391703,18.515768,11.229646,6.622325,4.2502265,2.8366532,1.816952,1.1832597
2008-04-01,25.566948077570046,47.0223,1050.3064,691.64844,0.14906551381801758,11.310205792992226,3.5260503,33.64693,228.15053,569.1243,545.35657,225.92482,72.36799,40.168365,27.512781,18.597048,11.2783575,6.6505604,4.268598,2.849154,1.8250275,1.1885791
2008-05-01,25.983091372411007,47.283516,1064.5405,685.8631,0.15210745157511596,11.135300281884264,3.5990107,33.812828,229.27757,571.93,548.03656,227.0181,72.70519,40.350876,27.633308,18.676134,11.327939,6.6809297,4.288758,2.8629568,1.8342378,1.1947774
2008-06-01,25.204611510681175,46.73005,1063.5626,695.4156,0.1529505519927329,11.089396031218431,3.6195397,33.962086,230.28795,574.4521,550.46625,228.0393,73.040565,40.539906,27.761913,18.764856,11.383433,6.7145844,4.310488,2.8774128,1.8439047,1.2012906
2008-07-01,25.93701686397425,47.051956,1063.6876,703.98096,0.15116033795256617,11.11358065787032,3.5771399,34.134277,231.4589,577.3646,553.231,229.1638,73.38201,40.72602,27.888962,18.848362,11.435058,6.7457857,4.3294115,2.8894274,1.8521432,1.2069305
2008-08-01,26.76330032490678,47.947365,1064.4495,712.2561,0.15220069380356738,11.090751130125781,3.6020517,34.32757,232.76651,580.6264,556.3201,230.38937,73.73216,40.907032,28.01222,18.931067,11.482829,6.7727356,4.3467026,2.9008596,1.8598034,1.212169
2008-09-01,26.85368126008356,48.36902,1071.5131,714.1487,0.15509581158123215,11.148473594206903,3.6709638,34.511494,234.0108,583.7163,559.2451,231.5515,74.06354,41.07427,28.11874,18.998198,11.519024,6.792229,4.360928,2.91245,1.867373,1.2172003
2008-10-01,26.4946661601069,49.042713,1083.6176,710.97296,0.1564615895673626,11.07002156199814,3.7027228,34.69305,235.24234,586.7881,562.1833,232.76285,74.45158,41.289658,28.261137,19.091074,11.570913,6.8205867,4.38095,2.927074,1.8767573,1.2233346
2008-11-01,25.490621605625392,48.8681,1097.6787,705.7433,0.1586393667028874,10.773161610116455,3.754707,34.850742,236.31044,589.46216,564.7771,233.88191,74.8485,41.520622,28.419724,19.198065,11.633469,6.856712,4.4043655,2.942262,1.8866684,1.2298983
2008-12-01,23.93959493423832,48.341698,1106.9851,703.86017,0.15807883769453296,10.605880248676426,3.740113,34.969395,237.12086,591.4998,566.78613,234.79141,75.2061,41.74285,28.578102,19.307943,11.699485,6.8955173,4.429261,2.9591615,1.8975002,1.2369856
2009-01-01,24.082336698690717,47.883324,1102.5989,715.59503,0.15637760661886643,10.665181857541832,3.69937,35.092136,237.95311,593.5852,568.8176,235.67795,75.53234,41.943283,28.725014,19.41402,11.76254,6.9319153,4.4523325,2.9746435,1.9071481,1.2431116
2009-02-01,23.525003158500777,47.98493,1094.4501,730.25116,0.15489690550926868,11.235562069077263,3.6637042,35.20895,238.74965,595.5766,570.7702,236.54332,75.855965,42.141262,28.864288,19.509813,11.817642,6.9627323,4.472998,2.9898136,1.9161811,1.2486594
2009-03-01,25.56843762280483,48.134197,1097.628,734.6384,0.15522647890693103,11.614543086159792,3.6712239,35.35454,239.73497,598.0287,573.1197,237.5135,76.16461,42.31336,28.98293,19.590797,11.865417,6.9902043,4.4918675,3.0033727,1.9243122,1.2536626
2009-04-01,26.678601841710776,49.116085,1110.206,730.251,0.1557074981903108,11.81558584533399,3.6831746,35.530235,240.92285,600.9889,575.9457,238.66443,76.51364,42.50051,29.10859,19.675697,11.916053,7.0196133,4.5109806,3.0164175,1.9327334,1.259211
2009-05-01,27.11283909359065,49.387283,1125.25,724.0043,0.15888037390598783,11.632520501428733,3.7592766,35.70328,242.09537,603.91583,578.7339,239.80367,76.8645,42.691216,29.23405,19.757702,11.967675,7.0512533,4.5319486,3.0307775,1.942328,1.265682
2009-06-01,26.300510840336965,48.80936,1124.135,734.0476,0.15975568826405454,11.58406101084558,3.7805915,35.858013,243.1481,606.54254,581.26495,240.8667,77.213425,42.88776,29.368286,19.850245,12.025583,7.086307,4.554585,3.0458572,1.9524133,1.2724625
2009-07-01,27.064761260369917,49.14429,1124.088,743.1459,0.15788638243590428,11.608879005530566,3.7363183,36.037743,244.36465,609.56494,584.1504,242.03748,77.56983,43.0822,29.500635,19.937283,12.079327,7.11885,4.57434,3.0583713,1.9609944,1.2783501
2009-08-01,27.92697161867032,50.078083,1124.7297,751.91785,0.1589688149005719,11.585129826735363,3.7622385,36.238884,245.72438,612.96716,587.3612,243.31317,77.9346,43.271114,29.629452,20.023684,12.129079,7.146931,4.592295,3.0702863,1.968985,1.2838064
2009-09-01,28.02128232702501,50.517166,1132.1213,753.8543,0.16198805122239554,11.645659693213558,3.834107,36.430218,247.01845,616.18304,590.4026,244.52614,78.28028,43.445236,29.74045,20.09358,12.166667,7.167025,4.6071167,3.0823438,1.9768645,1.2890555
2009-10-01,27.64665721031653,51.219963,1144.8855,750.3883,0.16341026561663885,11.564298022971906,3.8671768,36.619022,248.3023,619.38385,593.47363,245.78792,78.68462,43.66954,29.88863,20.190363,12.220585,7.1964817,4.627984,3.0975544,1.9866616,1.2954416
2009-11-01,26.598956686222706,51.038155,1159.6945,744.7761,0.16568211695245336,11.254668433222198,3.9214087,36.78356,249.41397,622.16364,596.16583,246.95277,79.09833,43.91042,30.053879,20.301882,12.285799,7.2341237,4.6523232,3.1133983,1.9970125,1.3022926
2009-12-01,24.98049120155611,50.4896,1169.5396,742.6573,0.16509850570780463,11.080378150446222,3.9062095,36.90738,250.25655,624.28516,598.26086,247.89784,79.471306,44.14258,30.219051,20.416264,12.3545885,7.2743917,4.678172,3.1310077,2.0082617,1.3096607
2010-01-01,25.129439393904082,50.011288,1164.8495,754.99603,0.16332568886028276,11.142193121440986,3.86375,37.034767,251.12384,626.4563,600.37244,248.81743,79.811005,44.350952,30.372324,20.527061,12.420256,7.3124323,4.7022185,3.147143,2.0183241,1.3160574
2010-02-01,24.547872929003926,50.11886,1156.1152,770.50073,0.1617805898054859,11.737583894718698,3.826532,37.15657,251.94931,628.518,602.4042,249.71547,80.14778,44.557346,30.517643,20.626867,12.477692,7.34446,4.72375,3.1629477,2.0278087,1.3218309
2010-03-01,26.680156152539098,50.275753,1159.3517,775.1383,0.1621295066672258,12.13323478068917,3.8344965,37.30786,252.97633,631.07764,604.84845,250.7275,80.46888,44.73695,30.640852,20.711367,12.527169,7.3731127,4.7434173,3.177082,2.0362515,1.3270628
2010-04-01,27.838590435944603,51.29993,1172.5747,770.44214,0.16263509501332907,12.342675500329433,3.8470547,37.490227,254.21341,634.1567,607.7852,251.92693,80.83262,44.931965,30.77214,20.799229,12.580097,7.4036217,4.763292,3.1906557,2.0450315,1.332836
2010-05-01,28.291708372140736,51.581573,1188.4619,763.71606,0.16594463316466773,12.151113419489102,3.9264357,37.67103,255.43394,637.2009,610.6942,253.11382,81.19866,45.13071,30.9025,20.884935,12.63369,7.436566,4.7851725,3.2056813,2.0550478,1.3396026
2010-06-01,27.44405999551105,50.978176,1187.2051,774.27136,0.16685366337679572,12.100000121754736,3.9485729,37.83225,256.52756,639.9389,613.3319,254.22105,81.56299,45.33619,31.042305,20.9816,12.694052,7.4730678,4.808703,3.2213793,2.0655584,1.3466629
2010-07-01,28.24154010935015,51.32669,1186.9791,783.9254,0.1649019319012196,12.125475374308463,3.9023483,38.019203,257.7947,643.09015,616.3307,255.44041,81.933334,45.538692,31.180197,21.072039,12.750096,7.507053,4.8293033,3.2343907,2.074488,1.3527901
2010-08-01,29.14123947053733,52.30054,1187.4941,793.2163,0.1660282788663574,12.100759122549112,3.9293199,38.22882,259.21863,646.6305,619.6809,256.77185,82.31357,45.73558,31.313946,21.16229,12.802004,7.536266,4.8480015,3.2468479,2.0828283,1.3584863
